Price,Close,High,Low,Open,Volume,Return,Weekly Moving Average
2025-10-23 14:18:00+00:00,259.05999755859375,259.2300109863281,259.0199890136719,259.1549987792969,74598,-0.00023154353089049895,259.0201721191406
2025-10-23 14:19:00+00:00,258.7650146484375,259.1099853515625,258.6700134277344,259.0899963378906,155355,-0.0011386663820589504,259.03660365513394
2025-10-23 14:20:00+00:00,258.7900085449219,258.8699951171875,258.7300109863281,258.760009765625,64589,9.658916418175956e-05,259.05089024135043
2025-10-23 14:21:00+00:00,258.9750061035156,259.0386047363281,258.7200012207031,258.77508544921875,37514,0.0007148558772958058,259.0187465122768
2025-10-23 14:22:00+00:00,258.92999267578125,259.19000244140625,258.9200134277344,258.9750061035156,52733,-0.00017381379157643817,258.9771466936384
2025-10-23 14:23:00+00:00,259.00469970703125,259.010009765625,258.8399963378906,258.94000244140625,39092,0.00028852212321162085,258.9492449079241
2025-10-23 14:24:00+00:00,259.3550109863281,259.3800048828125,259.0,259.0,79113,0.0013525286594919805,258.9828186035156
2025-10-23 14:25:00+00:00,259.3500061035156,259.4999084472656,259.2699890136719,259.3800048828125,70666,-1.929742091144604e-05,259.0242483956473
2025-10-23 14:26:00+00:00,259.45001220703125,259.6099853515625,259.3900146484375,259.3900146484375,103452,0.00038560285776778613,259.12210518973217
2025-10-23 14:27:00+00:00,259.47900390625,259.6300048828125,259.3999938964844,259.45001220703125,67744,0.00011174290944193643,259.2205330984933
2025-10-23 14:28:00+00:00,259.44000244140625,259.5,259.3399963378906,259.5,31226,-0.00015030682350636315,259.2869611467634
2025-10-23 14:29:00+00:00,259.4798889160156,259.489990234375,259.3901062011719,259.45001220703125,42529,0.00015374064999251758,259.36551775251115
2025-10-23 14:30:00+00:00,259.1499938964844,259.4200134277344,259.05999755859375,259.4200134277344,72578,-0.0012713702819490136,259.3862740652902
2025-10-23 14:31:00+00:00,259.15509033203125,259.3599853515625,259.05999755859375,259.1600036621094,51053,1.9665968230331288e-05,259.3577139718192
2025-10-23 14:32:00+00:00,259.1300048828125,259.2300109863281,259.0199890136719,259.19000244140625,43721,-9.679705378973225e-05,259.3262852260045
2025-10-23 14:33:00+00:00,259.2699890136719,259.2900085449219,259.07000732421875,259.1199951171875,28816,0.0005402081126137936,259.3005676269531
2025-10-23 14:34:00+00:00,259.2637023925781,259.3299865722656,259.2099914550781,259.2900085449219,39578,-2.424739214001992e-05,259.26981026785717
2025-10-23 14:35:00+00:00,259.2799987792969,259.32501220703125,259.239990234375,259.2799987792969,28819,6.285641440872958e-05,259.24695260184154
2025-10-23 14:36:00+00:00,259.30499267578125,259.4200134277344,259.260009765625,259.2799987792969,43944,9.639731796529105e-05,259.2219674246652
2025-10-23 14:37:00+00:00,259.2900085449219,259.3399963378906,259.1199951171875,259.3299865722656,39462,-5.778573989168034e-05,259.2419695172991
2025-10-23 14:38:00+00:00,259.5249938964844,259.5425109863281,259.2850036621094,259.2850036621094,45636,0.0009062645833566307,259.29481288364957
2025-10-23 14:39:00+00:00,259.30999755859375,259.5899963378906,259.29998779296875,259.510009765625,48032,-0.0008284224754722125,259.3205261230469
2025-10-23 14:40:00+00:00,259.364990234375,259.3999938964844,259.2030029296875,259.3349914550781,46814,0.00021207310284609981,259.3340977260045
2025-10-23 14:41:00+00:00,259.41009521484375,259.44000244140625,259.32000732421875,259.3599853515625,33907,0.00017390543121487134,259.3550109863281
2025-10-23 14:42:00+00:00,259.2650146484375,259.42999267578125,259.25,259.4100036621094,23803,-0.0005592710888374652,259.35287039620533
2025-10-23 14:43:00+00:00,259.281005859375,259.42999267578125,259.2650146484375,259.2650146484375,38925,6.167901581011215e-05,259.3494437081473
2025-10-23 14:44:00+00:00,259.32501220703125,259.42999267578125,259.260009765625,259.28289794921875,27829,0.00016972453308095048,259.3544442313058
2025-10-23 14:45:00+00:00,259.340087890625,259.3454895019531,259.1300048828125,259.32501220703125,67886,5.813432135015617e-05,259.3280290876116
2025-10-23 14:46:00+00:00,259.3599853515625,259.3999938964844,259.29998779296875,259.3699951171875,26351,7.672342945252986e-05,259.33517020089283
2025-10-23 14:47:00+00:00,259.4501953125,259.489990234375,259.3599853515625,259.3599853515625,26858,0.00034781757415358605,259.3473423549107
2025-10-23 14:48:00+00:00,259.43499755859375,259.5010986328125,259.4100036621094,259.4800109863281,43107,-5.85767680303384e-05,259.3508998325893
2025-10-23 14:49:00+00:00,259.3299865722656,259.46990966796875,259.30999755859375,259.46990966796875,24888,-0.0004047680047654101,259.3601815359933
2025-10-23 14:50:00+00:00,259.3599853515625,259.42999267578125,259.3299865722656,259.3299865722656,34504,0.0001156780197053564,259.37146432059154
2025-10-23 14:51:00+00:00,259.19500732421875,259.3399963378906,259.1199951171875,259.32000732421875,106569,-0.0006360966866963969,259.35289219447543
2025-10-23 14:52:00+00:00,259.0849914550781,259.17999267578125,259.010009765625,259.17999267578125,48885,-0.00042445211532571303,259.3164498465402
2025-10-23 14:53:00+00:00,258.86151123046875,259.05999755859375,258.84381103515625,259.04998779296875,62869,-0.0008625749540884797,259.2452392578125
2025-10-23 14:54:00+00:00,258.760009765625,258.875,258.7300109863281,258.8601989746094,90098,-0.00039210720960902723,259.14664132254467
2025-10-23 14:55:00+00:00,258.9949951171875,259.010009765625,258.7300109863281,258.7550048828125,74352,0.0009081208173369326,259.0837838309152
2025-10-23 14:56:00+00:00,258.7900085449219,259.1400146484375,258.75,258.9949951171875,131884,-0.0007914692412217539,259.0066441127232
2025-10-23 14:57:00+00:00,259.1000061035156,259.1300048828125,258.80499267578125,258.80499267578125,39576,0.001197872979473713,258.9695042201451
2025-10-23 14:58:00+00:00,259.34051513671875,259.3500061035156,259.0899963378906,259.0899963378906,59715,0.0009282478870611399,258.9902910505022
2025-10-23 14:59:00+00:00,259.6221923828125,259.6600036621094,259.3450012207031,259.3450012207031,83784,0.001086128968106781,259.06703404017856
2025-10-23 15:00:00+00:00,259.510009765625,259.67999267578125,259.32000732421875,259.6099853515625,62997,-0.0004320994910254061,259.159676688058
2025-10-23 15:01:00+00:00,259.6394958496094,259.6612854003906,259.4800109863281,259.5148010253906,50201,0.0004989637359318344,259.28531755719865
2025-10-23 15:02:00+00:00,259.5799865722656,259.6700134277344,259.54998779296875,259.6499938964844,59721,-0.00022919963370371388,259.368887765067
2025-10-23 15:03:00+00:00,259.3699951171875,259.59051513671875,259.3638000488281,259.57000732421875,71429,-0.0008089662760640826,259.45174298967635
2025-10-23 15:04:00+00:00,259.2900085449219,259.3900146484375,259.25,259.375,51249,-0.00030838791599419046,259.47888619559154
2025-10-23 15:05:00+00:00,259.31500244140625,259.4100036621094,259.2449951171875,259.2799987792969,45790,9.639359659341373e-05,259.4752415248326
2025-10-23 15:06:00+00:00,259.3550109863281,259.3877868652344,259.25,259.3096923828125,28171,0.00015428550043461442,259.43707275390625
2025-10-23 15:07:00+00:00,259.2900085449219,259.3699951171875,259.2200012207031,259.355712890625,19855,-0.00025063113744761,259.40564400809154
2025-10-23 15:08:00+00:00,259.3800048828125,259.3800048828125,259.260009765625,259.30999755859375,29637,0.0003470875657556327,259.3685738699777
2025-10-23 15:09:00+00:00,259.340087890625,259.4100036621094,259.3301086425781,259.375,29932,-0.0001538938678234958,259.3343026297433
2025-10-23 15:10:00+00:00,259.29998779296875,259.41949462890625,259.2699890136719,259.3800048828125,28915,-0.00015462359862061792,259.32430158342635
2025-10-23 15:11:00+00:00,259.2749938964844,259.3399963378906,259.26959228515625,259.32000732421875,38338,-9.6389886853121e-05,259.32215663364957
2025-10-23 15:12:00+00:00,258.9800109863281,259.2850036621094,258.9599914550781,259.2850036621094,64710,-0.001137722175683531,259.2743007114955
2025-10-23 15:13:00+00:00,259.02508544921875,259.0899963378906,258.9800109863281,258.9800109863281,29032,0.00017404610772442375,259.22716849190846
2025-10-23 15:14:00+00:00,259.0899963378906,259.1000061035156,259.0050048828125,259.0299987792969,30906,0.000250596920214452,259.19859531947543
2025-10-23 15:15:00+00:00,259.0450134277344,259.19000244140625,259.010009765625,259.0849914550781,58290,-0.00017361886136890714,259.15073939732144
2025-10-23 15:16:00+00:00,259.06298828125,259.07598876953125,258.9800109863281,259.0199890136719,50361,6.93889192375785e-05,259.1111537388393
2025-10-23 15:17:00+00:00,259.0429992675781,259.0899963378906,258.9949951171875,259.05999755859375,66058,-7.715889407622356e-05,259.0744410923549
2025-10-23 15:18:00+00:00,259.0321044921875,259.04998779296875,258.95001220703125,259.0199890136719,103248,-4.2057787399851776e-05,259.0397426060268
2025-10-23 15:19:00+00:00,259.0899963378906,259.12701416015625,259.0443115234375,259.07000732421875,39614,0.00022349293658652236,259.05545479910717
2025-10-23 15:20:00+00:00,259.17999267578125,259.17999267578125,259.07000732421875,259.0950012207031,33786,0.0003473555102964099,259.0775844029018
2025-10-23 15:21:00+00:00,259.1099853515625,259.260009765625,259.1099853515625,259.1700134277344,34390,-0.00027011083492978205,259.08043997628346
2025-10-23 15:22:00+00:00,259.2226867675781,259.2900085449219,259.1199951171875,259.1300048828125,38609,0.00043495589667341683,259.10582188197543
2025-10-23 15:23:00+00:00,259.2749938964844,259.2900085449219,259.19000244140625,259.239990234375,33088,0.00020178453343921987,259.1361083984375
2025-10-23 15:24:00+00:00,259.385009765625,259.3949890136719,259.25,259.2652893066406,40153,0.0004243211714607398,259.1849670410156
2025-10-23 15:25:00+00:00,259.3349914550781,259.4100036621094,259.3269958496094,259.3822937011719,34253,-0.00019283423738358785,259.22823660714283
2025-10-23 15:26:00+00:00,259.24249267578125,259.3500061035156,259.239990234375,259.3299865722656,37601,-0.00035667681703066556,259.2500217982701
2025-10-23 15:27:00+00:00,259.239990234375,259.27301025390625,259.19000244140625,259.27301025390625,28277,-9.65289825916038e-06,259.2585928780692
2025-10-23 15:28:00+00:00,259.3999938964844,259.3999938964844,259.2250061035156,259.2300109863281,39800,0.0006172028550253117,259.3000226702009
2025-10-23 15:29:00+00:00,259.3999938964844,259.42999267578125,259.3299865722656,259.385009765625,40136,0.0,259.32535226004467
2025-10-23 15:30:00+00:00,259.54998779296875,259.5669860839844,259.3800048828125,259.3999938964844,52739,0.0005782340015945131,259.36463710239957
2025-10-23 15:31:00+00:00,259.6199951171875,259.63861083984375,259.4800109863281,259.539794921875,54366,0.00026972578505612965,259.39820643833707
2025-10-23 15:32:00+00:00,259.6400146484375,259.6499938964844,259.5799865722656,259.6199951171875,33486,7.711089910844571e-05,259.4417811802455
2025-10-23 15:33:00+00:00,259.6600036621094,259.7294921875,259.6300048828125,259.6449890136719,37607,7.698741543715748e-05,259.50142560686385
2025-10-23 15:34:00+00:00,259.75,259.7699890136719,259.55499267578125,259.6549987792969,92900,0.0003465929932271461,259.5742841448103
2025-10-23 15:35:00+00:00,259.8252868652344,259.8252868652344,259.69500732421875,259.7590026855469,35479,0.0002898435620186657,259.6350402832031
2025-10-23 15:36:00+00:00,259.2449951171875,259.85699462890625,259.2200012207031,259.81500244140625,135832,-0.002233392119173727,259.61289760044644
2025-10-23 15:37:00+00:00,259.1300964355469,259.3599853515625,259.1300048828125,259.25,184384,-0.0004432050138082344,259.5529131208147
2025-10-23 15:38:00+00:00,259.3500061035156,259.3500061035156,259.0834045410156,259.1698913574219,55095,0.0008486457999039576,259.51434326171875
2025-10-23 15:39:00+00:00,259.31500244140625,259.3356018066406,259.2799987792969,259.3299865722656,37404,-0.00013496688369230014,259.46791294642856
2025-10-23 15:40:00+00:00,259.375,259.3999938964844,259.2598876953125,259.2799987792969,37932,0.00023136940797430228,259.4271981375558
2025-10-23 15:41:00+00:00,259.6400146484375,259.6400146484375,259.3599853515625,259.3599853515625,107407,0.0010217432228916135,259.41148594447543
2025-10-23 15:42:00+00:00,259.497802734375,259.70001220703125,259.45001220703125,259.6300048828125,42813,-0.0005477272609735184,259.3647024972098
2025-10-23 15:43:00+00:00,259.4700012207031,259.54998779296875,259.42498779296875,259.4949951171875,34374,-0.00010713583459642795,259.39684622628346
2025-10-23 15:44:00+00:00,259.239990234375,259.5,259.239990234375,259.45001220703125,110508,-0.0008864646596755676,259.4125453404018
2025-10-23 15:45:00+00:00,259.55999755859375,259.6300048828125,259.1499938964844,259.239990234375,56638,0.0012344057100504013,259.44254411969865
2025-10-23 15:46:00+00:00,259.77508544921875,259.7900085449219,259.5299987792969,259.54998779296875,51916,0.0008286634791496716,259.5082702636719
2025-10-23 15:47:00+00:00,259.75,259.79998779296875,259.7130126953125,259.7900085449219,44426,-9.656603201713132e-05,259.5618416922433
2025-10-23 15:48:00+00:00,259.95001220703125,259.9599914550781,259.7200012207031,259.7550048828125,89623,0.0007700181213907697,259.6061270577567
2025-10-23 15:49:00+00:00,259.9100036621094,259.9700012207031,259.8599853515625,259.94000244140625,36086,-0.0001539086095138087,259.6650129045759
2025-10-23 15:50:00+00:00,259.9800109863281,259.989990234375,259.8800048828125,259.8800048828125,57248,0.00026935217279966395,259.7378714425223
2025-10-23 15:51:00+00:00,260.04998779296875,260.07000732421875,259.989990234375,259.989990234375,133156,0.0002691622574180208,259.8535853794643
2025-10-23 15:52:00+00:00,260.05999755859375,260.1499938964844,260.0452880859375,260.0452880859375,74791,3.849169811531716e-05,259.92501395089283
2025-10-23 15:53:00+00:00,260.239990234375,260.29400634765625,260.07000732421875,260.07000732421875,91130,0.0006921198087788127,259.9914289202009
2025-10-23 15:54:00+00:00,260.3599853515625,260.3800048828125,260.2300109863281,260.25,76618,0.00046109407351058174,260.0785696847098
2025-10-23 15:55:00+00:00,260.4049987792969,260.4372863769531,260.28009033203125,260.3500061035156,69708,0.00017288919291336136,260.14356776646207
2025-10-23 15:56:00+00:00,260.489990234375,260.5,260.3811950683594,260.4103088378906,71503,0.00032638181093513907,260.22642299107144
2025-10-23 15:57:00+00:00,260.3699951171875,260.5299987792969,260.3699951171875,260.489990234375,55648,-0.0004606515477986184,260.2821350097656
2025-10-23 15:58:00+00:00,260.30999755859375,260.4200134277344,260.30999755859375,260.3900146484375,66836,-0.00023043192272109714,260.3192792619978
2025-10-23 15:59:00+00:00,260.25,260.3299865722656,260.1700134277344,260.30999755859375,53080,-0.00023048503383060748,260.34642246791293
2025-10-23 16:00:00+00:00,260.37939453125,260.3800048828125,260.17059326171875,260.2049865722656,41878,0.0004971932036503812,260.36633736746654
2025-10-23 16:01:00+00:00,260.2305908203125,260.3500061035156,260.2200012207031,260.3500061035156,48588,-0.0005714880442263537,260.3478524344308
2025-10-23 16:02:00+00:00,260.239990234375,260.2475891113281,260.17999267578125,260.2200012207031,29305,3.6119558553426856e-05,260.32427978515625
2025-10-23 16:03:00+00:00,260.3800048828125,260.45001220703125,260.25,260.25,41983,0.0005380212638010917,260.3085675920759
2025-10-23 16:04:00+00:00,260.3999938964844,260.4200134277344,260.340087890625,260.3699951171875,26138,7.676862008221264e-05,260.31285313197543
2025-10-23 16:05:00+00:00,260.39739990234375,260.4150085449219,260.239990234375,260.3999938964844,30727,-9.961575274330947e-06,260.3253391810826
2025-10-23 16:06:00+00:00,260.489990234375,260.5400085449219,260.4125061035156,260.4125061035156,41403,0.0003555731818596364,260.35962350027904
2025-10-23 16:07:00+00:00,260.5249938964844,260.6199035644531,260.4800109863281,260.489990234375,47128,0.00013437622719347786,260.3804234095982
2025-10-23 16:08:00+00:00,260.489990234375,260.5505065917969,260.4599914550781,260.5299987792969,26828,-0.00013435817264917382,260.41748046875
2025-10-23 16:09:00+00:00,260.40899658203125,260.510009765625,260.36029052734375,260.5,56845,-0.00031092807931265565,260.4416242327009
2025-10-23 16:10:00+00:00,260.4649963378906,260.489990234375,260.29998779296875,260.3999938964844,28477,0.00021504539625882835,260.4537658691406
2025-10-23 16:11:00+00:00,260.4750061035156,260.5400085449219,260.44000244140625,260.4649963378906,29830,3.8430367864217274e-05,260.46448189871654
2025-10-23 16:12:00+00:00,260.25,260.48651123046875,260.20001220703125,260.48651123046875,53411,-0.0008638299193520771,260.4434247698103
2025-10-23 16:13:00+00:00,260.2749938964844,260.3122863769531,260.25,260.2991027832031,21137,9.60380268371086e-05,260.4127110072545
2025-10-23 16:14:00+00:00,260.3900146484375,260.3900146484375,260.2300109863281,260.2699890136719,34604,0.0004419201023933006,260.39342825753346
2025-10-23 16:15:00+00:00,260.33990478515625,260.427001953125,260.3299865722656,260.3764953613281,27460,-0.00019244157019193686,260.37198747907365
2025-10-23 16:16:00+00:00,260.32000732421875,260.3399963378906,260.260009765625,260.3349914550781,19881,-7.642877857672037e-05,260.3592747279576
2025-10-23 16:17:00+00:00,260.4750061035156,260.489990234375,260.239990234375,260.30999755859375,32418,0.0005954163142898317,260.36070469447543
2025-10-23 16:18:00+00:00,260.4049987792969,260.510009765625,260.3900146484375,260.489990234375,31339,-0.0002687679146878841,260.35070364815846
2025-10-23 16:19:00+00:00,260.3500061035156,260.3999938964844,260.2850036621094,260.3999938964844,24998,-0.00021118133691377938,260.364990234375
2025-10-23 16:20:00+00:00,260.4700012207031,260.4800109863281,260.32000732421875,260.3500061035156,43316,0.0004608992294004022,260.3928484235491
2025-10-23 16:21:00+00:00,260.40521240234375,260.5400085449219,260.3900146484375,260.4700012207031,28144,-0.00024873811976711124,260.39501953125
2025-10-23 16:22:00+00:00,260.29998779296875,260.3999938964844,260.25,260.3999938964844,25275,-0.0004040802732182547,260.38931710379467
2025-10-23 16:23:00+00:00,260.2900085449219,260.3299865722656,260.25,260.30499267578125,30122,-3.833748949233495e-05,260.3850315638951
2025-10-23 16:24:00+00:00,260.1199951171875,260.32000732421875,260.0299987792969,260.2699890136719,76415,-0.0006531692425875146,260.33431570870533
2025-10-23 16:25:00+00:00,260.0895080566406,260.1700134277344,260.0299987792969,260.1400146484375,28152,-0.00011720383330449113,260.28924560546875
2025-10-23 16:26:00+00:00,260.0950927734375,260.1091003417969,260.0400085449219,260.1091003417969,27312,2.1472287900392573e-05,260.2528294154576
2025-10-23 16:27:00+00:00,259.9599914550781,260.1199951171875,259.93011474609375,260.1050109863281,59578,-0.0005194304779793102,260.17997087751115
2025-10-23 16:28:00+00:00,259.9700012207031,260.0199890136719,259.92999267578125,259.94500732421875,29453,3.850502367286346e-05,260.1177978515625
2025-10-23 16:29:00+00:00,260.0400085449219,260.0799865722656,259.92498779296875,259.9736022949219,45243,0.00026929000996278596,260.0806579589844
2025-10-23 16:30:00+00:00,260.07000732421875,260.1000061035156,260.010009765625,260.04998779296875,26435,0.00011536216855523307,260.04922921316967
2025-10-23 16:31:00+00:00,260.2250061035156,260.239990234375,260.0299987792969,260.07550048828125,45113,0.0005959886758630795,260.0642307826451
2025-10-23 16:32:00+00:00,260.3550109863281,260.3756103515625,260.20001220703125,260.20001220703125,31525,0.0004995864339063516,260.10215977260043
2025-10-23 16:33:00+00:00,260.30999755859375,260.385009765625,260.2900085449219,260.3799133300781,47934,-0.00017289249614915736,260.1328604561942
2025-10-23 16:34:00+00:00,260.20001220703125,260.3900146484375,260.17999267578125,260.29998779296875,62073,-0.0004225168168492388,260.16714913504467
2025-10-23 16:35:00+00:00,260.1199951171875,260.239990234375,260.0526123046875,260.2099914550781,60184,-0.00030752146844670314,260.1885768345424
2025-10-23 16:36:00+00:00,260.1499938964844,260.18499755859375,260.1099853515625,260.1300048828125,20890,0.00011532669483305114,260.2042890276228
2025-10-23 16:37:00+00:00,260.0849914550781,260.1499938964844,260.0704040527344,260.1499938964844,15713,-0.0002498652428648551,260.2064296177455
2025-10-23 16:38:00+00:00,260.1199951171875,260.1600036621094,260.0950012207031,260.1000061035156,31363,0.00013458547497702256,260.1914280482701
2025-10-23 16:39:00+00:00,260.07501220703125,260.1199951171875,260.05010986328125,260.1189880371094,24425,-0.0001729313816725142,260.15142822265625
2025-10-23 16:40:00+00:00,260.20001220703125,260.20001220703125,259.95001220703125,260.0450134277344,51468,0.0004806305647713227,260.1357160295759
2025-10-23 16:41:00+00:00,260.1000061035156,260.20001220703125,260.1000061035156,260.20001220703125,34026,-0.0003843431930204977,260.1214294433594
2025-10-23 16:42:00+00:00,260.1600036621094,260.20001220703125,260.1099853515625,260.1099853515625,26975,0.00023067111567032228,260.1271449497768
2025-10-23 16:43:00+00:00,260.1600036621094,260.260009765625,260.1449890136719,260.17999267578125,48386,0.0,260.12857491629467
2025-10-23 16:44:00+00:00,260.20001220703125,260.2300109863281,260.1300048828125,260.1600036621094,33952,0.0001537843802226213,260.14500645228793
2025-10-23 16:45:00+00:00,260.19000244140625,260.29998779296875,260.1600036621094,260.2300109863281,71415,-3.846950482477851e-05,260.1550074986049
2025-10-23 16:46:00+00:00,260.19500732421875,260.2398986816406,260.1200866699219,260.19500732421875,44444,1.9235492392244424e-05,260.1721496582031
2025-10-23 16:47:00+00:00,260.114990234375,260.19000244140625,260.06500244140625,260.1610107421875,28847,-0.00030752738365980026,260.1600036621094
2025-10-23 16:48:00+00:00,260.1300048828125,260.18499755859375,260.1099853515625,260.1300048828125,20635,5.772311862517476e-05,260.16428920200894
2025-10-23 16:49:00+00:00,260.0899963378906,260.1499938964844,260.05670166015625,260.1499938964844,23394,-0.00015380211498439156,260.154288155692
2025-10-23 16:50:00+00:00,260.1449890136719,260.1560974121094,260.07000732421875,260.07000732421875,21511,0.0002114371046775254,260.1521432059152
2025-10-23 16:51:00+00:00,260.2200012207031,260.239990234375,260.1300048828125,260.1449890136719,30364,0.00028834769147634276,260.1549987792969
2025-10-23 16:52:00+00:00,260.1199951171875,260.2200927734375,260.07000732421875,260.2200012207031,21855,-0.0003843136693816307,260.1449977329799
2025-10-23 16:53:00+00:00,260.1499938964844,260.17999267578125,260.0799865722656,260.10009765625,33551,0.00011532669483305114,260.13856724330356
2025-10-23 16:54:00+00:00,260.17999267578125,260.1856994628906,260.1099853515625,260.1300048828125,24879,0.00011531339612025349,260.1478533063616
2025-10-23 16:55:00+00:00,260.1099853515625,260.1700134277344,260.0400085449219,260.1700134277344,41407,-0.0002690726658063358,260.1449933733259
